kvartal,dy_obs,dc_obs,dinv_obs,dx_obs,dm_obs,pi_obs,dw_obs,i_R_obs,i_3m_obs,ds_obs,dpO_obs,dyS_obs,dh_obs,db_obs,pi_core_obs
2007-03-31,-0.0301583314754134,-0.0542055771717421,-0.0295950015124904,-0.0367677742249167,-0.0693273005095335,-0.0681627040064156,,0.0030811627586628,,-0.0183740415199621,-0.0382362756881208,0.0202223522502851,,0.0116929621478088,-0.0674720321158552
2007-06-30,-0.0219062054623746,0.0389373849391131,-0.0137257446458039,-0.0132318273331669,0.0451330387282521,-0.0018550213669789,,0.0040189937967984,,-0.0144395562701297,0.1614472449134013,0.0236647775104337,,0.0199125060200666,-5.827195694504267e-05
2007-09-30,0.0136981767818023,0.0196511077084807,0.0225099490641295,0.0009758837031836,0.0057257587723991,-0.028732879717755,,0.0053416795855859,,-0.0257762873519337,0.0768388298430922,0.0255651149961024,,0.0152143232219119,-0.0283624253687903
2007-12-31,0.0687373330741758,0.0221998624027514,0.1308654101562251,0.1362498479231796,0.0543700610734965,0.0572863302674336,,0.0063639628578692,,-0.0163350450088167,0.1573249495402107,0.0293237832531658,,0.01544996714288,0.0556197834140022
2008-03-31,-0.0777964080551507,-0.0828719719631855,-0.1261127295030067,-0.0681109127691715,-0.0813600102911248,0.0160329095304086,,0.0068897565086628,,-0.0017192658427952,0.083504910206863,0.0337237369460356,,0.0140180750914214,0.0162696243939244
2008-06-30,0.0360712882713558,0.0493819801448943,-0.0266156285039421,-0.0174555898779654,0.0657526514263469,-0.0132887064131216,,0.0073758676197739,,-0.0147975729773469,0.2151462692129796,0.0281884358186459,,0.01390445932792,-0.015587031161651
2008-09-30,-0.0278866987468395,-0.0132685043946462,0.0472591682644442,-0.0805976135894045,-0.0082870979465429,0.0276154018476433,,0.0081397565086628,,0.0194973515640112,-0.0644015856507397,0.0221625203566932,,0.006777404618749,0.0324250525194323
2008-12-31,0.0394136918997345,0.0003675175357437,0.080864975922761,0.0927235935684717,-0.02407276638429,0.0135325513624125,,0.0057885660324724,,0.0976223464933926,-0.7434517975345695,0.0038350177458592,,0.0150488432933129,0.0111163059041601
2009-03-31,-0.0607089463931016,-0.0817045060055497,-0.2377116891751146,-0.0341323697782292,-0.17178602436454,-0.0269877542569686,,0.0004115819054882,,-0.024758525962495,-0.2209763573152755,-0.0266452194047357,,-0.001882711282654,-0.0281343051963638
2009-06-30,-0.0172898455525549,0.0504696918684864,-0.0305436361994291,-0.0940090784547592,0.0361325835139446,0.0132113531532661,,-0.0021144807794727,,-0.0123781197873097,0.2703592906383266,-0.0275226120933951,0.0331246228087592,-0.005541369985005,0.0128874529732634
2009-09-30,-0.0059059770361597,0.0173943725363096,-0.0297792840006006,0.0014797902773097,0.0207646973986626,-0.0239982174959869,,-0.0031102434913371,,-0.0123638323547162,0.1369636065898792,-0.0241578682500336,0.029935620782438,-0.0135981174346306,-0.0240169605199085
2009-12-31,0.0559474344939135,0.0259638546048454,0.100394937118416,0.0912329274321607,0.0066330951826266,-0.0018374959935242,,-0.0025926653663371,,-0.0460450715124743,0.0810344488037964,-0.0200967898059361,-0.0300875153815124,-0.010469612109565,-0.001630740807279
2010-03-31,-0.036734411189891,-0.0549769978524113,-0.1127434267401155,0.0118106378953581,-0.0460478182140814,0.0330515701862695,,-0.0018602434913371,,-0.0097318648792493,0.0154243390143216,-0.017224966877259,0.0329667316367273,-0.0052944186678904,0.03240714887081
2010-06-30,-0.0099635514464155,0.0103596851866844,0.1049140393798848,-0.0835117598572935,0.0939209505043439,-0.0008265379248519,,-0.0014682943387947,,0.0057444745257627,0.0176297620814194,-0.0079506179084483,0.0023704376452108,0.0004963675197393,-7.673943089866325e-05
2010-09-30,-0.0097742472916513,0.0253636624262946,-0.0816619843742734,-0.0603380803300999,0.0050832857720411,-0.0529838515790543,,-0.0012352434913371,,0.0081938778536755,-0.0305640021735637,-0.0038010193609594,0.009045541191262,-0.0045873925653034,-0.0539646921248823
2010-12-31,0.0482182616054123,0.0222439753618005,0.1306360000398904,0.1074104411761582,-0.0233399751495596,0.0150829690887442,,-0.0012352434913371,,0.0019833011722446,0.109984310465056,0.001410769124688,-0.0236117884225785,-0.0009238168948788,0.0158637287594914
2011-03-31,-0.042390473185736,-0.0750155541076963,0.0405639381850321,-0.0153860088069584,0.0112932395786891,-0.0024503111941355,,-0.0012352434913371,,-0.0235415627833511,0.1885144580836522,0.0104123306922321,0.0406054632379638,-0.0047673645053867,-0.0022508914769438
2011-06-30,5.161562670876266e-05,0.045023328992701,-0.2172977148935369,-0.0672460962601014,-0.0467952639456403,0.001706976286129,,-0.0008962604404896,,-0.0160393334341318,0.0949339136606689,0.0104859758148403,0.0100214047179526,-0.0004818132975008,0.00155480102514
2011-09-30,-0.0020921324921152,0.0081913081563403,0.0533528343122619,0.0167922050073766,0.0330771522918236,-0.0511363326618627,,-0.0006102434913371,,-0.00633015809941,-0.041927065253761,0.010320589178504,0.0165308394876976,-0.001010798797093,-0.0515625686384417
2011-12-31,0.0470310872450516,0.0138156365925102,0.1609205506675405,0.0481428270888276,0.0263763684481453,-0.0111203669880956,,-0.0008250872413371,,0.0041956244952691,-0.0433776022530693,0.0055345605403409,-0.0306301201767408,0.0023199150974398,-0.0082533933204053
2012-03-31,-0.0229563372266729,-0.048466265685776,-0.0646270637287396,0.0301691505140301,-0.058607299365477,-0.0026268398540067,,-0.0019756281067217,,-0.0046765635263915,0.0723752650169691,0.0030570562173586,0.0361120436870773,-0.0004558617503815,-0.0043994616595454
2012-06-30,-0.0132606032651851,0.0274936435221623,-0.0391923118258328,-0.0447175948034729,0.0544193468942864,-0.0154815357831636,,-0.0024852434913371,,-0.002255214984652,-0.1059894515797267,-0.0016335156388855,0.0107857155737721,-0.0012971369465526,-0.0161968211766989
2012-09-30,-0.0019154196834518,0.015704707144775,-0.0049654039927705,-0.0686399452787579,0.0082370483051295,-0.052457960463539,,-0.0024852434913371,,-0.0055067685787219,0.0081717437203526,-0.0044061398596533,0.0088261169674669,-0.0025750737595619,-0.051454598723481
2012-12-31,0.051598545024194,0.0078550992233922,0.1021396669883089,0.0721306398687439,-0.0394185349464994,0.0228523624660817,,-0.0024852434913371,,-0.018565881069536,-0.0043860220511719,-0.0106299452881508,-0.0348217416878346,-0.0014307457772521,0.0209602916579001
2013-03-31,-0.0588580319423987,-0.0531269608730556,-0.1037432677176542,-0.0448064590032422,-0.0344254044624502,-0.0014788054477043,,-0.0024852434913371,,-0.0038279746935793,0.0115135223176244,-0.0151670070869098,0.034714821598068,-0.0037560477703608,-0.000749808149564
2013-06-30,0.0283908645597792,0.0413066933735998,0.1040892232771725,0.0079586284622316,0.0828378705875124,0.0123275648169774,,-0.0024852434913371,,0.020974581420596,-0.1010683489117899,-0.011116498213876,-0.0081655436889754,0.0028682559357824,0.0144633747241833
2013-09-30,-0.014789042188604,0.0120650494404327,-0.033121978165511,-0.022372987334059,0.0208995428752839,-0.0115003770909367,,-0.0024852434913371,,0.0270179654796179,0.062949982442954,-0.0099883168999082,-0.0108640816551827,-0.0022697672528513,-0.0125446773212196
2013-12-31,0.045213111185137,0.0011578278843281,0.0929039168563449,0.0536897987688697,-0.0311602423432301,-0.004634417578164,,-0.0024852434913371,-0.0008409863945578,0.026477879821762,-0.0182461398766539,-0.0101736452186067,-0.0733925710021193,-0.0002562514870054,-0.00686999451446
2014-03-31,-0.0449574754117305,-0.0598271264921567,-0.1153696090788083,-0.0064765525753201,-0.0764322287320723,-0.0088492925204561,,-0.0024852434913371,-0.0008159863945578,0.0037036242982156,-0.0190909227682036,-0.0084207655556707,0.012767051624171,-0.0049161482968551,-0.0050505902295796
2014-06-30,-0.0002817762938684,0.0437218197457419,-0.0107321469406474,-0.0383446775022345,0.0629971189135392,0.0033991498863124,,-0.0024852434913371,-0.0005576530612244,-0.0194262623427111,0.0051380042372598,-0.0088560205883567,0.0233290960438977,-0.0015659423754212,0.0005056345603087
2014-09-30,-0.002592218953489,0.0094316569176048,0.0428129615681187,-0.0004353943119891,0.0688070664553276,-0.0008570945896592,,-0.0024852434913371,-0.0008326530612244,0.0162686873207117,-0.0828174890223324,-0.0068420911904791,0.0157521064027533,-0.0039937054558511,0.0003562107427335
2014-12-31,0.0431979729352507,0.0065674249858717,-0.0333536934970431,0.1147279580453496,-0.0916036354836777,-0.0090955753637877,,-0.0025943704754641,-0.0011576530612244,0.039959980392859,-0.2967379943839267,-0.0067741344782554,-0.0511762693248173,0.001297460383679,-0.0090915700684774
2015-03-31,-0.0475137566277572,-0.0468036829912917,-0.0304125576527474,-0.0527948227261066,-0.0069279730292514,-0.0118463094156779,,-0.0031102434913371,-0.0016243197278911,0.0383589342435569,-0.3569178996015997,-0.0024919711779081,0.067807017807188,-0.0012211887472887,-0.0128593521695954
2015-06-30,0.0052542188132696,0.029485174895785,-0.0085088986686552,-0.0333295668467051,0.0193502499035616,0.0135733435389256,,-0.0031949892540489,-0.0014993197278911,-0.0094261524511311,0.1238187746006909,-0.0014555571361107,0.0105296584981068,-0.0004110100462708,0.0147913827058943
2015-09-30,-0.0071433054644378,0.0152490825505634,-0.0506869695951642,0.0290908502039194,0.003418767942827,-0.0093339784425096,,-0.0037731222792159,-0.0021576530612244,0.0459370210290038,-0.2097217983213128,-0.0012802228428985,0.0011154481658898,-0.0025670466438574,-0.0111640690389797
2015-12-31,0.0333305593318824,0.002132213016801,0.0601310241812364,0.0553585731037597,-0.0066789438823601,0.0104504883013832,,-0.0043602434913371,-0.0022576530612244,0.020613070439465,-0.1559261047870094,-0.0005235252335353,-0.0514462168094106,-0.0038024208789104,0.0124796430385281
2016-03-31,-0.0521755998656354,-0.0631747650805901,-0.0400773851904115,-0.0414331126164103,-0.0770950876738364,0.0140785512366144,,-0.0044319648028125,-0.0024076530612244,0.0049793447749842,-0.2614567561712341,-0.0003826971809577,0.0263572550626697,-0.0077834517231172,0.0121496511478902
2016-06-30,0.0240062893311963,0.0537731220922052,0.0368365727720278,-0.0424290990749621,0.0777661681341697,0.0253530578733561,-0.0203720136476983,-0.0049852434913371,-0.0026159863945578,-0.0227154724419421,0.2883438142356301,-0.0020077996945648,0.0464544298247871,-0.0030702105816364,0.0260731394756526
2016-09-30,-0.0325801852658082,-0.0425348523678322,-0.0520430595245609,-0.0173068944249961,0.0145049442882246,0.0107007952787079,-0.0382156011160941,-0.0049852434913371,-0.0023659863945578,-0.0080534467870999,-0.0039864338708219,-0.0015592924796881,0.0261928031509973,-0.0053255813921493,0.0113815005880227
2016-12-31,0.0539254547366612,0.0645003539571761,0.0792711753894665,0.0877952312869446,-0.0221004324113462,-0.0061239458124765,0.0132965438539825,-0.0049852434913371,-0.0022493197278911,-0.0292226419178404,0.0594655870861589,0.0018329402375971,-0.02275975895449,-0.0046012566511312,-0.0064345146277559
2017-03-31,-0.0180637663644498,-0.0641282117020615,0.0342416616208784,-0.0409216534461836,-0.0519085552305117,-0.0239982174959869,0.0259060372322135,-0.0049852434913371,-0.0025659863945578,0.0020309383788329,0.0794488887708764,0.00630796815044,0.0368402027199606,-0.0063638794863327,-0.0240169605199085
2017-06-30,-0.0377485488157835,0.020346283333798,-0.1316327639875612,-0.0111118075207488,0.0381520462981171,0.0064587824449938,-0.0058494076053776,-0.0049852434913371,-0.0028493197278911,0.0305902231001412,-0.0874954436008123,0.009351710042728,-0.02114107468343,0.0019765130153468,0.0091782507388736
2017-09-30,-0.0012392854713949,-0.0175432668157969,0.0055904853637362,0.0096436610592999,-0.0081820669274503,-0.0126363667133843,-0.0453869579741079,-0.0049852434913371,-0.0030993197278911,-0.0246957528150763,0.0409762368250058,0.0125579624452185,-0.0336909624886389,-0.0042034029787616,-0.013591237849642
2017-12-31,0.0631629864015268,0.0623935325447914,0.1341957192479729,0.0049528137047755,0.0169554951268949,-0.0126685482378376,0.0141488802461695,-0.0049852434913371,-0.0031326530612244,0.0214557191356005,0.1550871674993426,0.016697923726469,-0.0507926720829904,-0.0001722517596751,-0.0153495681795447
2018-03-31,-0.0476820722200974,-0.0800383031422963,-0.07444636000621,-0.0262412220606339,-0.0999016983259015,0.0023135453497141,0.0302211671235441,-0.0049852434913371,-0.0025743197278911,-0.0066547638007782,0.0761874946239789,0.0148440945964682,0.0041951675543404,-0.0123379804295493,0.0035931577311743
2018-06-30,0.0050134952633191,0.0489544216037821,0.0115858064231344,-0.0260556370079484,0.1085279267348543,0.0219436192128833,-0.0109750897042035,-0.0049852434913371,-0.0025159863945578,-0.0111013146468249,0.0994879018602422,0.0168440883445739,0.028424628058029,2.0378158748252103e-05,0.0204469432397189
2018-09-30,-0.0271983001669608,-0.0402636763970313,-0.0428203229022517,0.0175452587413179,-0.0273096374251999,0.0214219421537714,-0.0419517323438418,-0.0049275511836448,-0.0024576530612244,-0.008665697020194,-0.0019432599299601,0.0152743264583825,-0.010183945601759,-0.0056189793902736,0.0233208700681047
2018-12-31,0.0679030902308932,0.0585583771419838,0.1198991608149062,0.018849840898319,-0.0168316558385942,-0.0093774275350184,0.0212553183623256,-0.0043602434913371,-0.0020493197278911,0.0079404875199396,-0.0968572401788254,0.0177191352646583,-0.0519333080124554,-0.0011383372352591,-0.0105941291320199
2019-03-31,-0.0349055945420291,-0.0714811812667984,-0.0245761541029241,0.0155607787618909,-0.0209361645791567,-0.0118549173378893,0.0314621013911169,-0.0043007196818133,-0.0018409863945578,0.0171503241257103,-0.0951131261155808,0.0221698155719855,0.0160024668466923,-0.0024491444976761,-0.0123088191898154
2019-06-30,-0.0238789344999963,0.0240675213796998,-0.0434118183964929,-0.0401194705862127,0.0582114229625464,0.0001783444695847,-0.0096666845251684,-0.0036705883189233,-0.0013826530612244,-0.0075274518842024,0.0808448056839273,0.0237832391534495,0.0272853154725477,-0.0010325385093563,0.0026165128247122
2019-09-30,0.0065993486019762,-0.0130873867407671,0.0148794105858855,-0.0354762381538143,0.0131743680631593,-0.0095621116011634,-0.0395211458280011,-0.0030439556125492,-0.0008576530612244,0.0102620585752878,-0.1174889958497137,0.0230332563349768,-0.0079961369290931,-0.0059883779571376,-0.0107664308044838
2019-12-31,0.0524136736925902,0.0429898045299673,0.0512605199407347,0.0994247538657241,-0.0314809972213584,-0.0108107336493509,0.017726274950961,-0.0024852434913371,-0.0004493197278911,0.0272622745008864,0.0120054611807994,0.0206257221734566,-0.0432123198000721,-0.0033355240212011,-0.0124586449440364
2020-03-31,-0.0612349395534428,-0.0873881232740912,-0.0319341605449674,-0.0226302967352601,-0.0562714389122639,-0.0299871391118464,0.0301620750269389,-0.0029246966163371,-0.0012659863945578,0.0314273286447984,-0.2389850676461319,-0.0115388337685751,0.0043532165175409,-0.0052492979530122,-0.0273159297790676
2020-06-30,-0.0850345031387709,-0.080916790736862,-0.1492084993427396,-0.1136692720850745,-0.1626270553908412,-9.61445813458181e-05,0.0056578484581819,-0.0059915994235405,-0.0041743197278911,0.0356497497283153,-0.5355035555065016,-0.1285013714243679,0.0154335339609242,-0.0025891807289661,-0.0026221347759047
2020-09-30,0.036385651454565,0.0497385509501676,0.0213779720744182,0.0171447583356056,0.0745887766380782,0.0068624697067101,-0.0636133072647908,-0.0062352434913371,-0.0044826530612244,-0.0464370386676219,0.3589320952349484,-0.0295683719665291,0.0233513415656282,-0.0090175643947511,0.0086763150639832
2020-12-31,0.0698355027453852,0.0577555969760571,0.0791758656084124,0.0594451457138462,0.0254270158620531,-0.0216341512333221,0.0183221452690059,-0.0062352434913371,-0.0040409863945578,0.0056796500586743,0.0230848679818932,-0.0284168696166304,-0.023863626657305,-0.0037831959445459,-0.0223892901007047
2021-03-31,-0.0518515468966897,-0.0999199894676855,-0.0602092157356291,-0.0033098612930796,-0.1266980395783349,0.0358181735350975,0.0361648919032358,-0.0062352434913371,-0.0040243197278911,-0.0450955360704322,0.3110397280598376,-0.0229430502045062,0.0528964878190453,-0.0069561926596646,0.0341423839360999
2021-06-30,-0.0042697726251139,0.0484537890988424,-0.0765234286863399,0.0019264592061546,0.091129032216196,-0.0054151410992956,-0.0027193286985351,-0.0062352434913371,-0.0045243197278911,-0.0178904940324241,0.1132215109332851,-0.006061609851858,-0.0055734473685839,-0.001743790380553,-0.004816923655781
2021-09-30,0.0147805634345728,0.0378970752351407,0.0469574030729995,0.0113167937850328,0.0232249062145118,0.0323812575093989,-0.0527914332367329,-0.0061878950064886,-0.0040243197278911,0.0270845721828162,0.0544534899742961,0.0063008747618276,-0.0078648336120971,-0.0050763627817766,0.0346095593445135
2021-12-31,0.0785747658143387,0.0871176281947033,0.0782765594003327,0.0624474006932335,0.0626897611526185,0.0225733720564663,0.0290316683841227,-0.0055140896451832,-0.0030076530612244,-0.0280784525740108,0.0706063877729999,0.0115059669424801,-0.0555465556317685,-0.0057209628503646,0.0213403192216539
2022-03-31,-0.0400975388326143,-0.1072281981138792,0.0695985780167782,-0.0488591570517303,-0.078654334568537,0.0041352505684629,0.026568603177284,-0.0049364153663371,-0.0020826530612244,-0.0067917872168256,0.2276152023234051,0.0143238675938668,0.0749516175428804,-0.0066862989260767,0.0038793168243849
2022-06-30,-0.0184482104336742,0.0649760705197647,-0.110141138967814,-0.002243207777122,0.1003180370297634,0.0712971482495768,-0.0018062502756246,-0.0042543112879472,-0.0015909863945578,0.0232928187682929,0.1117837425774171,0.0181330723653061,-0.0059331282262417,-0.0007423529900927,0.0721158372567174
2022-09-30,-0.0002109836920558,-0.0377749011195148,-0.0015130844266162,0.0732159043052413,0.0267296350951152,0.0669393932648206,-0.0466503370579582,-0.0024094859155795,0.0014923469387755,0.0078607353208975,-0.1316383649603693,0.0180195980602835,-0.0135151673687205,-0.0022728721288911,0.0654388735648581
2022-12-31,0.0632278914608504,0.0801630265667093,0.1192185244229137,-0.0176198064611415,0.0228775651660907,0.0185893554119041,0.0253435547949585,-0.0001219622413371,0.0035090136054421,0.0120053012932991,-0.135812644818354,0.012028186383971,-0.0842298514736502,-0.0038329383255974,0.0199717525947776
2023-03-31,-0.0347531366752962,-0.0998713373665164,0.0078090516591957,-0.040707434759286,-0.1239068657101011,0.003442523367226,0.0306494830088535,0.0006974488163551,0.0036006802721088,0.0374902742451591,-0.0993762800329431,0.0087698611722728,0.0312874853172085,-0.005683262118852,0.0021459234502963
2023-06-30,-0.0462206221774357,0.0083380085529122,-0.1811213291500187,-0.0114024022817854,0.0543156986311693,0.0664774972409419,0.0063559816635157,0.0018035496121111,0.0052006802721088,0.0439093203356178,-0.0478226900652975,0.0054722032947445,0.0267138257862288,-0.004232415251147,0.0662285862120022
2023-09-30,-0.0064568524534367,-0.042558118404517,-0.0679027654305175,0.0292283364287936,-0.0279142624266665,-0.007579518199457,-0.035026613650426,0.0034955257394321,0.0070006802721088,-0.039115482598773,0.0962277585419667,0.0024582401256309,-0.025542842825902,-0.0115743793640647,-0.0070558043643628
2023-12-31,0.0574520962762372,0.0626820073145822,0.1707292112770077,0.0343041164026833,-0.0014054395189141,0.0187829389710033,0.0244158993148138,0.0044790422229485,0.0070173469387755,0.0261158844091299,-0.0400417197935169,-0.0006788000458446,-0.0535332887334413,-0.0072435832851842,0.0180739224244846
2024-03-31,-0.0542211893598283,-0.0884854530027744,-0.0673356007112817,-0.0192030174931175,-0.0769066022780084,-0.0027780085772134,0.0334207613162751,0.0050147565086628,0.0070256802721088,-0.0223127685509404,-0.0222043761788352,-0.0010020812691753,0.0143039783910437,-0.0118113513785098,-0.0003606035187679
2024-06-30,0.003020376759685,0.0619641435675103,-0.1001706954354484,0.0440611771544802,0.1153473406890586,0.0171100525742098,-0.0134559846059689,0.0050147565086628,0.0070340136054421,0.0078221344347239,0.011919093109771,-0.0024533946577929,0.0463889481711091,-0.0078696136356286,0.0146440239089784
2024-09-30,-0.0127954917480339,-0.0405205233431981,0.1061653028601356,-0.0350588466163358,0.0231983630202932,-0.0190137931749957,-0.0266995278982335,0.0050147565086628,0.0070840136054421,0.01055450479695,-0.0659267678649674,-0.0021789387599071,-0.0130005389159099,-0.0057208434474149,-0.0171523629882095
2024-12-31,0.0484523811101143,0.0607491767003133,0.0185662147111444,0.0395480549815211,-0.0165005691085923,0.0028108688348276,0.0247755150100983,0.0050147565086628,0.0069590136054421,0.0042266302655421,-0.078310597554225,-0.0012844497007613,-0.0532631341223152,-0.0086460188983303,0.0033242259035226
2025-03-31,-0.0325724747383899,-0.083207640899091,0.0005038542367683,-0.0519673386175941,-0.0865653750317094,0.0153915641289075,0.0322993406799259,0.0050147565086628,0.0065256802721088,-0.0054297744944386,0.0070772128257841,-0.0001193525509652,,-0.0089555051396119,0.0139494262063771
2025-06-30,-0.0210883118885467,0.0444068168556403,-0.1301648786136893,0.001317597453459,0.056140870135827,0.0159777398524554,-0.0027562236618347,0.00494060396629,0.0065256802721088,-0.0206177557082359,-0.1177014375926292,-0.0014640490448851,,-0.0045334192297478,0.0162653537344752
2025-09-30,-0.0057784483586962,-0.0337967170506941,0.0364866540171672,0.0479983918587084,0.0170340544792125,0.0059644694206427,-0.0420842892490418,0.0043139989329053,0.0057756802721088,-0.0015669786113859,0.0049531303481929,-0.0014029109175741,,-0.0071894036956032,0.005267696073183
2025-12-31,0.0537470550684196,0.0816215126046157,-0.0177763304152398,0.0555511247005992,0.0109125336537583,-0.0114997095504036,0.0223578371761161,0.0037647565086628,0.0056256802721088,-0.0028743022769636,-0.0902060737463134,-0.0030704120750393,,-0.0081768903955638,-0.0107762996380884
